=======================================
Testing Minimized Seeds (723 tests)
=======================================

Step 1: Copying team files...
Step 2: Building Rust binary...
Step 3: Running JavaScript battles...
Step 4: Running Rust battles...
Step 5: Copying results...

Step 6: Comparing results...

Seed 6378: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Pignite(320/338)], P2=[Ramnarok(296/296)]
Seed 6391: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Grumpig(252/260)], P2=[Kirlia(82/132)]
Seed 6402: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Hawlucha(234/268)], P2=[Shox(363/387)]
Seed 6413: ✗ FAIL - #1: turn=2, prng=0->8, P1=[Gulpin(210/234)], P2=[Dolliv(155/168)]
Seed 6421: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Zygarde(359/359)], P2=[Pokestar Humanoid(354/354)]
Seed 6423: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Yveltal(297/325)], P2=[Vibrava(119/251)]
Seed 6438: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Marowak(230/230)], P2=[Burmy(83/151)]
Seed 6445: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Aurumoth(270/355)], P2=[Quaquaval(272/312)]
Seed 6454: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Golem(303/303)], P2=[Pokestar MT(285/312)]
Seed 6455: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Skorupi(204/204)], P2=[Kyogre(291/291)]
Seed 6456: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Basculin(266/266)], P2=[Grimmsnarl(101/211)]
Seed 6488: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Cramorant(134/208)], P2=[Simisear(186/275)]
Seed 6516: ✗ FAIL - #1: turn=2, prng=0->9, P1=[Swanna(204/251)], P2=[Genesect(138/198)]
Seed 6518: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Banette(197/197)], P2=[Lanturn(383/383)]
Seed 6526: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Okidogi(334/334)], P2=[Tapu Fini(176/176)]
Seed 6527: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Stufful(214/214)], P2=[Kilowattrel(243/243)]
Seed 6528: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Geodude(189/228)], P2=[Sharpedo(188/240)]
Seed 6543: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Skiddo(231/231)], P2=[Silvally(314/314)]
Seed 6567: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Minior(164/165)], P2=[Bellibolt(271/294)]
Seed 6568: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Kyogre(210/242)], P2=[Grapploct(244/244)]
Seed 6576: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Spinda(184/184)], P2=[Solgaleo(277/278)]
Seed 6592: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Poliwhirl(210/210)], P2=[Avalugg(199/225)]
Seed 6593: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Grimmsnarl(212/257)], P2=[Slowking(322/345)]
Seed 6597: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Leafeon(210/210)], P2=[Armarouge(193/193)]
Seed 6603: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Privatyke(186/196)], P2=[Pawmi(53/127)]
Seed 6605: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Vikavolt(165/199)], P2=[Gardevoir(157/179)]
Seed 6621: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Qwilfish(276/277)], P2=[Appletun(167/225)]
Seed 6632: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Dusclops(153/153)], P2=[Gyarados(229/242)]
Seed 6636: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Registeel(159/169)], P2=[Fletchinder(168/194)]
Seed 6649: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Krokorok(260/260)], P2=[Tatsugiri(229/257)]
Seed 6650: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Poliwag(170/170)], P2=[Snorunt(254/254)]
Seed 6654: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Chi-Yu(219/219)], P2=[Morgrem(145/190)]
Seed 6669: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Slaking(371/407)], P2=[Porygon-Z(296/296)]
Seed 6675: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Venomicon(227/241)], P2=[Annihilape(222/222)]
Seed 6685: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Necturine(148/247)], P2=[Moltres(317/338)]
Seed 6719: ✗ FAIL - #1: turn=2, prng=3->20, P1=[Cawmodore(138/149)], P2=[Cawmodore(150/154)]
Seed 6724: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Lanturn(339/339)], P2=[Mollux(324/324)]
Seed 6727: ✗ FAIL - #1: turn=2, prng=0->8, P1=[Toedscruel(242/250)], P2=[Azurill(90/187)]
Seed 6738: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Shox(361/417)], P2=[Cottonee(125/242)]
Seed 6742: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Blastoise(168/168)], P2=[Sneasel(264/264)]
Seed 6756: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Wo-Chien(256/274)], P2=[Toedscool(142/163)]
Seed 6757: ✗ FAIL - #1: turn=1, prng=0->3, P1=[Skeledirge(308/308)], P2=[Smoliv(0/215)]
Seed 6764: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Hatterene(110/158)], P2=[Articuno(204/204)]
Seed 6794: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Garganacl(274/274)], P2=[Latios(184/259)]
Seed 6815: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Woobat(275/275)], P2=[Carnivine(301/301)]
Seed 6826: ✗ FAIL - #1: turn=2, prng=1->9, P1=[Yamper(159/241)], P2=[Mumbao(204/227)]
Seed 6832: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Steelix(279/284)], P2=[Venusaur(244/244)]
Seed 6865: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Incineroar(205/256)], P2=[Altaria(211/233)]
Seed 6891: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Qwilfish(260/260)], P2=[Granbull(235/272)]
Seed 6913: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Reuniclus(200/303)], P2=[Sizzlipede(247/259)]
Seed 6919: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Toxapex(166/166)], P2=[Bramblin(170/170)]
Seed 6926: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Kyogre(252/252)], P2=[Butterfree(249/249)]
Seed 6935: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Greninja(222/252)], P2=[Luxray(203/237)]
Seed 6976: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Pyroar(267/282)], P2=[Yamask(153/153)]
Seed 6978: ✗ FAIL - #1: turn=2, prng=0->8, P1=[Iron Boulder(262/268)], P2=[Hakamo-o(143/159)]
Seed 7000: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Porygon-Z(225/241)], P2=[Ferroseed(145/170)]
Seed 7002: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Lucario(264/275)], P2=[Poipole(134/253)]
Seed 7006: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Pidove(249/249)], P2=[Urshifu(205/217)]
Seed 7010: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Beedrill(230/269)], P2=[Basculegion(249/268)]
Seed 7012: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Hatterene(270/270)], P2=[Relicanth(271/330)]
Seed 7018: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Grafaiai(90/162)], P2=[Charizard(265/281)]
Seed 7028: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Pyroar(187/321)], P2=[Slowbro(131/198)]
Seed 7029: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Aerodactyl(218/275)], P2=[Togedemaru(255/272)]
Seed 7042: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Ting-Lu(472/472)], P2=[Glameow(260/260)]
Seed 7054: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Passimian(270/270)], P2=[Equilibra(180/198)]
Seed 7055: ✗ FAIL - #1: turn=2, prng=3->18, P1=[Machamp(283/323)], P2=[Ponyta(45/157)]
Seed 7072: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Decidueye(243/276)], P2=[Sinistcha(63/301)]
Seed 7077: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Kyogre(260/316)], P2=[Weezing(206/207)]
Seed 7081: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Whimsicott(214/214)], P2=[Malaconda(255/255)]
Seed 7082: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Glimmora(238/238)], P2=[Pokestar Monster(211/312)]
Seed 7109: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Cradily(323/334)], P2=[Furfrou(226/227)]
Seed 7121: ✗ FAIL - #1: turn=2, prng=0->8, P1=[Miraidon(147/214)], P2=[Malamar(251/265)]
Seed 7127: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Sandygast(143/143)], P2=[Golduck(278/278)]
Seed 7131: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Stunfisk(336/376)], P2=[Glimmora(186/203)]
Seed 7140: ✗ FAIL - #50: turn=48, prng=105->105, P1=[Mareep(156/156)], P2=[Ursaluna(31/248)]
Seed 7149: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Shaymin(241/333)], P2=[Caterpie(222/222)]
Seed 7163: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Groudon(177/196)], P2=[Unown(166/200)]
Seed 7169: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Colossoil(364/400)], P2=[Keldeo(55/277)]
Seed 7179: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Rayquaza(202/227)], P2=[Mantyke(210/246)]
Seed 7213: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Brattler(225/225)], P2=[Slowbro(187/249)]
Seed 7227: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Deerling(169/205)], P2=[Araquanid(218/243)]
Seed 7238: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Diancie(201/201)], P2=[Clefable(204/204)]
Seed 7240: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Vivillon(217/231)], P2=[Hippopotas(171/191)]
Seed 7242: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Yamask(127/138)], P2=[Eelektrik(235/235)]
Seed 7243: ✗ FAIL - #1: turn=2, prng=3->18, P1=[Coalossal(321/340)], P2=[Ursaluna(296/323)]
Seed 7249: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Hoopa(149/228)], P2=[Mewtwo(261/261)]
Seed 7252: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Gastrodon(342/342)], P2=[Necrozma(302/324)]
Seed 7268: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Cinderace(309/309)], P2=[Kyurem(295/295)]
Seed 7298: ✗ FAIL - #1: turn=2, prng=3->15, P1=[Trevenant(204/204)], P2=[Darumaka(152/192)]
Seed 7306: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Clefairy(118/196)], P2=[Ogerpon(297/297)]
Seed 7312: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Greninja(216/217)], P2=[Dratini(209/236)]
Seed 7314: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Ferrothorn(292/310)], P2=[Drampa(243/314)]
Seed 7324: ✗ FAIL - #1: turn=2, prng=3->15, P1=[Necturine(219/219)], P2=[Mightyena(191/214)]
Seed 7371: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Revenankh(308/309)], P2=[Solosis(57/184)]
Seed 7376: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Gyarados(309/327)], P2=[Toedscruel(189/259)]
Seed 7379: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Pidgeot(216/232)], P2=[Poliwag(186/186)]
Seed 7410: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Yungoos(249/250)], P2=[Kartana(179/199)]
Seed 7415: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Drednaw(290/305)], P2=[Murkrow(276/276)]
Seed 7417: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Lycanroc(167/203)], P2=[Qwilfish(217/238)]
Seed 7427: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Ceruledge(284/284)], P2=[Yveltal(374/393)]
Seed 7436: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Iron Hands(399/415)], P2=[Wugtrio(64/154)]
Seed 7441: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Xerneas(321/321)], P2=[Oricorio(196/281)]
Seed 7444: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Happiny(115/231)], P2=[Abomasnow(279/288)]
Seed 7461: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Mesprit(322/322)], P2=[Pikachu(127/127)]
Seed 7496: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Flamigo(178/262)], P2=[Sliggoo(182/226)]
Seed 7504: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Delphox(155/185)], P2=[Fawnifer(180/182)]
Seed 7539: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Arboliva(308/308)], P2=[Electrike(107/181)]
Seed 7556: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Copperajah(274/275)], P2=[Stunfisk(328/339)]
Seed 7559: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Toucannon(206/228)], P2=[Blacephalon(90/151)]
Seed 7563: ✗ FAIL - #1: turn=2, prng=0->8, P1=[Shelgon(135/159)], P2=[Poliwhirl(176/210)]
Seed 7577: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Spewpa(218/218)], P2=[Gallade(254/254)]
Seed 7589: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Decidueye(163/183)], P2=[Burmy(158/190)]
Seed 7592: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Darmanitan(337/353)], P2=[Iron Crown(212/215)]
Seed 7601: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Nidoran-F(195/196)], P2=[Darmanitan(234/256)]
Seed 7618: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Glimmet(145/178)], P2=[Zygarde(406/407)]
Seed 7623: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Feraligatr(312/312)], P2=[Naclstack(234/262)]
Seed 7635: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Magnezone(254/269)], P2=[Exeggutor(281/341)]
Seed 7656: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Electivire(269/269)], P2=[Haunter(213/213)]
Seed 7658: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Greedent(321/370)], P2=[Enamorus(231/274)]
Seed 7662: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Snover(230/230)], P2=[Staryu(222/222)]
Seed 7671: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Giratina(266/321)], P2=[Orbeetle(220/282)]
Seed 7691: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Ho-Oh(293/293)], P2=[Banette(234/234)]
Seed 7701: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Roaring Moon(255/339)], P2=[Scattervein(78/179)]
Seed 7705: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Malaconda(325/353)], P2=[Kyogre(173/221)]
Seed 7709: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Steelix(182/200)], P2=[Beldum(208/218)]
Seed 7744: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Golett(129/180)], P2=[Ramnarok(229/229)]
Seed 7792: ✗ FAIL - #1: turn=2, prng=3->16, P1=[Bounsweet(220/220)], P2=[Clamperl(190/206)]
Seed 7797: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Arceus(319/341)], P2=[Stufful(167/223)]
Seed 7830: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Beartic(227/276)], P2=[Hippowdon(297/297)]
Seed 7846: ✗ FAIL - #1: turn=2, prng=3->12, P1=[Typhlosion(248/248)], P2=[Xerneas(301/301)]
Seed 7869: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Gengar(201/252)], P2=[Ribombee(226/254)]
Seed 7877: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Diancie(95/201)], P2=[Silvally(312/331)]
Seed 7884: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Shieldon(182/183)], P2=[Pokestar White Door(227/270)]
Seed 7887: ✗ FAIL - #1: turn=2, prng=3->21, P1=[Taillow(140/208)], P2=[Silvally(278/308)]
Seed 7897: ✗ FAIL - #26: turn=25, prng=238->238, P1=[Goodra(302/302)], P2=[Dottler(28/259)]
Seed 7960: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Lunala(338/338)], P2=[Axew(179/180)]
Seed 7984: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Drakloak(117/185)], P2=[Calyrex(185/200)]
Seed 7996: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Haunter(234/235)], P2=[Mandibuzz(247/270)]
Seed 8008: ✗ FAIL - #1: turn=1, prng=0->2, P1=[Wyrdeer(357/357)], P2=[Riolu(0/128)]
Seed 8012: ✗ FAIL - #1: turn=1, prng=0->0, P1=[Klinklang(0/243)], P2=[Arceus(394/394)]
Seed 8013: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Cinderace(267/287)], P2=[Ramnarok(199/199)]
Seed 8026: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Minior(279/279)], P2=[Ampharos(328/328)]
Seed 8031: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Groudon(177/217)], P2=[Gengar(205/205)]
Seed 8032: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Salazzle(135/224)], P2=[Primeape(250/285)]
Seed 8042: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Mewtwo(220/220)], P2=[Murkrow(220/260)]
Seed 8062: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Primeape(93/153)], P2=[Moltres(151/181)]
Seed 8070: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Oddish(186/203)], P2=[Empoleon(104/179)]
Seed 8075: ✗ FAIL - #1: turn=2, prng=0->8, P1=[Sobble(223/254)], P2=[Tactite(182/220)]
Seed 8076: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Silvally(207/225)], P2=[Lucario(170/170)]
Seed 8094: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Dudunsparce(303/303)], P2=[Tornadus(81/205)]
Seed 8121: ✗ FAIL - #23: turn=22, prng=117->117, P1=[Piplup(146/146)], P2=[Raging Bolt(328/380)]
Seed 8123: ✗ FAIL - #1: turn=2, prng=0->2, P1=[Tyrunt(173/173)], P2=[Deoxys(236/236)]
Seed 8125: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Pincurchin(148/148)], P2=[Arboliva(288/290)]
Seed 8146: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Flygon(214/240)], P2=[Applin(204/228)]
Seed 8152: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Tornadus(243/270)], P2=[Pawniard(201/201)]
Seed 8164: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Tapu Bulu(231/231)], P2=[Mumbao(151/172)]
Seed 8170: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Argalis(170/170)], P2=[Kyogre(224/309)]
Seed 8184: ✗ FAIL - #1: turn=2, prng=0->10, P1=[Clefable(233/244)], P2=[Shuckle(137/155)]
Seed 8186: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Hemogoblin(291/305)], P2=[Ogerpon(69/169)]
Seed 8189: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Wugtrio(162/194)], P2=[Fawnifer(178/222)]
Seed 8263: ✗ FAIL - #1: turn=2, prng=0->8, P1=[Watchog(217/235)], P2=[Dusknoir(116/150)]
Seed 8322: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Lucario(297/297)], P2=[Rockruff(242/242)]
Seed 8326: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Vigoroth(235/284)], P2=[Mawile(142/168)]
Seed 8328: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Greninja(165/166)], P2=[Chimchar(188/209)]
Seed 8342: ✗ FAIL - #11: turn=10, prng=51->51, P1=[Shiinotic(78/258)], P2=[Pokestar Black Door(288/288)]
Seed 8355: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Marowak(241/241)], P2=[Torracat(183/207)]
Seed 8365: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Clawitzer(177/177)], P2=[Butterfree(156/252)]
Seed 8374: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Klawf(164/179)], P2=[Shellos(295/314)]
Seed 8405: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Iron Moth(240/240)], P2=[Greninja(300/300)]
Seed 8407: ✗ FAIL - #1: turn=1, prng=0->0, P1=[Litleo(272/272)], P2=[Ogerpon(0/281)]
Seed 8414: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Alcremie(149/149)], P2=[Mienshao(204/204)]
Seed 8439: ✗ FAIL - #1: turn=1, prng=0->6, P1=[Charmander(0/143)], P2=[Snubbull(254/256)]
Seed 8445: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Geodude(223/223)], P2=[Magneton(192/219)]
Seed 8463: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Togekiss(279/279)], P2=[Equilibra(296/326)]
Seed 8476: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Clodsire(308/380)], P2=[Vivillon(244/244)]
Seed 8477: ✗ FAIL - #1: turn=2, prng=0->8, P1=[Zarude(188/209)], P2=[Floatoy(128/171)]
Seed 8490: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Buzzwole(222/222)], P2=[Nidorina(226/246)]
Seed 8514: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Budew(159/179)], P2=[Ceruledge(185/185)]
Seed 8532: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Archeops(184/257)], P2=[Blacephalon(193/193)]
Seed 8537: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Tauros(293/293)], P2=[Skitty(191/191)]
Seed 8541: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Girafarig(252/252)], P2=[Teddiursa(268/268)]
Seed 8543: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Ferrothorn(242/250)], P2=[Simisear(160/224)]
Seed 8544: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Kabutops(277/282)], P2=[Cranidos(100/158)]
Seed 8545: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Sinistcha(134/221)], P2=[Kabuto(159/188)]
Seed 8553: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Alcremie(289/289)], P2=[Slowking(123/191)]
Seed 8554: ✗ FAIL - #1: turn=2, prng=0->0, P1=[Basculegion(292/292)], P2=[Castform(199/199)]
Seed 8555: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Decidueye(56/182)], P2=[Beedrill(219/241)]
Seed 8557: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Combee(160/200)], P2=[Bergmite(148/188)]
Seed 8559: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Tornadus(226/253)], P2=[Arboliva(292/311)]
Seed 8583: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Pinsir(192/204)], P2=[Mandibuzz(212/240)]
Seed 8602: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Kommo-o(8/176)], P2=[Scattervein(225/242)]
Seed 8618: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Eiscue(191/191)], P2=[Scizor(212/217)]
Seed 8619: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Hemogoblin(322/338)], P2=[Doublade(144/174)]
Seed 8641: ✗ FAIL - #1: turn=1, prng=0->3, P1=[Skarmory(71/184)], P2=[Dragonair(278/278)]
Seed 8690: ✗ FAIL - #1: turn=2, prng=0->1, P1=[Rookidee(137/183)], P2=[Silvally(324/324)]
Seed 8708: ✗ FAIL - #1: turn=1, prng=0->2, P1=[Doublade(82/140)], P2=[Yungoos(205/205)]
Seed 8766: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Gumshoos(328/338)], P2=[Chimecho(125/179)]
Seed 8774: ✗ FAIL - #1: turn=1, prng=0->3, P1=[Flamigo(256/256)], P2=[Iron Leaves(159/202)]
Seed 8784: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Vikavolt(107/166)], P2=[Yamask(224/224)]
Seed 8791: ✗ FAIL - #1: turn=1, prng=0->2, P1=[Machop(0/176)], P2=[Vivillon(297/297)]
Seed 8799: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Incineroar(304/304)], P2=[Grimmsnarl(144/208)]
Seed 8802: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Mamoswine(177/203)], P2=[Froslass(202/202)]
Seed 8817: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Smoguana(234/234)], P2=[Capsakid(199/234)]
Seed 8829: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Wailmer(381/422)], P2=[Lucario(178/199)]
Seed 8832: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Greninja(293/306)], P2=[Dusknoir(123/131)]
Seed 8848: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Excadrill(175/279)], P2=[Manaphy(295/295)]
Seed 8849: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Pikachu(114/121)], P2=[Staraptor(280/283)]
Seed 8851: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Gligar(151/229)], P2=[Heatran(260/270)]
Seed 8873: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Heracross(255/278)], P2=[Dracovish(237/282)]
Seed 8893: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Pyroar(264/275)], P2=[Tatsugiri(179/179)]
Seed 8895: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Iron Boulder(245/265)], P2=[Greninja(276/276)]
Seed 8899: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Zoroark(235/235)], P2=[Arceus(367/386)]
Seed 8916: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Banette(200/276)], P2=[Arceus(302/347)]
Seed 8957: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Toedscool(208/208)], P2=[Xerneas(391/391)]
Seed 8974: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Dewott(117/170)], P2=[Yanmega(227/275)]
Seed 8986: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Greninja(253/263)], P2=[Floette(102/166)]
Seed 8999: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Psyduck(134/168)], P2=[Diglett(123/147)]
Seed 9005: ✗ FAIL - #1: turn=2, prng=0->4, P1=[Meloetta(291/291)], P2=[Copperajah(259/284)]
Seed 9009: ✗ FAIL - #1: turn=2, prng=0->5, P1=[Naviathan(308/314)], P2=[Buneary(142/143)]
Seed 9033: ✗ FAIL - #1: turn=1, prng=0->3, P1=[Saharascal(0/142)], P2=[Pupitar(296/296)]
Seed 9039: ✗ FAIL - #1: turn=2, prng=0->7, P1=[Ursaluna(294/316)], P2=[Swablu(130/222)]
Seed 9048: ✗ FAIL - #1: turn=2, prng=0->3, P1=[Darumaka(269/269)], P2=[Togedemaru(184/184)]
Seed 9082: ✗ FAIL - #1: turn=1, prng=0->3, P1=[Omanyte(226/226)], P2=[Shinx(0/138)]
Seed 9089: ✗ FAIL - #1: turn=2, prng=0->6, P1=[Shinx(71/160)], P2=[Yveltal(338/349)]
